cellosaurus_id,CELL_LINE_NAME,DRUG_NAME,LN_IC50,CELL_LINE_TISSUE_1,CELL_LINE_TISSUE_2,DRUG_TARGET_PATHWAY
CVCL_V001,NCI-H2869,AZD5991,7.008409,unknown,unknown,Apoptosis regulation
CVCL_1692,SH-4,LGK974,4.850630000000001,skin,melanoma,WNT signaling
CVCL_1362,L-540,Dihydrorotenone,-0.6444479999999999,lymphoma,Hodgkin_lymphoma,Unclassified
CVCL_2092,Kelly,Dasatinib,2.233802,neuroblastoma,neuroblastoma,"Other, kinases"
CVCL_0359,J82,Crizotinib,3.764121,urogenital_system,Bladder,RTK signaling
CVCL_1785,VA-ES-BJ,Fludarabine,6.6290070000000005,soft_tissue,soft_tissue_other,Unclassified
CVCL_1150,CTV-1,Lapatinib,2.877802,leukemia,acute_myeloid_leukaemia,EGFR signaling
CVCL_2686,PEO1,BIBR-1532,6.277146,urogenital_system,ovary,Genome integrity
CVCL_1211,EW-13,Oxaliplatin,3.756004668522455,bone,ewings_sarcoma,DNA replication
CVCL_2022,DND-41,RVX-208,3.322942,leukemia,T_cell_leukemia,Chromatin other
CVCL_1439,Mo,Fludarabine,5.970781,leukemia,hairy_cell_leukaemia,Unclassified
CVCL_1693,SHP-77,Afuresertib,2.402832,lung_SCLC,lung_small_cell_carcinoma,PI3K/MTOR signaling
CVCL_1470,NCI-H1435,Niraparib,5.025052,lung_NSCLC,lung_NSCLC_adenocarcinoma,Genome integrity
CVCL_1738,TCCSUP,Nilotinib,4.926834,urogenital_system,Bladder,ABL signaling
CVCL_1232,GI-ME-N,MIRA-1,4.235507,neuroblastoma,neuroblastoma,p53 pathway
CVCL_1714,SUP-T1,MK-1775,-0.711695,leukemia,lymphoblastic_T_cell_leukaemia,Cell cycle
CVCL_1092,BT-549,Nutlin-3a (-),5.983512,breast,breast,p53 pathway
CVCL_1083,BFTC-905,WZ4003,2.2252650000000003,urogenital_system,Bladder,"Other, kinases"
CVCL_0031,MCF-7,Carmustine,6.927249000000001,breast,breast,DNA replication
CVCL_1424,MOLT-16,Cisplatin,-0.0157429999999999,leukemia,lymphoblastic_T_cell_leukaemia,DNA replication
CVCL_1444,SJNB-14,VE821,1.49296,neuroblastoma,neuroblastoma,Genome integrity
CVCL_1419,MLMA,Temozolomide,5.033588,leukemia,hairy_cell_leukaemia,DNA replication
CVCL_1635,Panc 03.27,Bortezomib,-2.786929,pancreas,pancreas,Protein stability and degradation
CVCL_1759,TE-1,Gallibiscoquinazole,2.623288,aero_dig_tract,oesophagus,Unclassified
CVCL_1211,EW-13,JAK_8517,4.346914,bone,ewings_sarcoma,"Other, kinases"
CVCL_0292,HCT 15,MG-132,-1.7325549999999998,large_intestine,large_intestine,Protein stability and degradation
CVCL_5112,SNU-C5,Osimertinib,2.363727,large_intestine,large_intestine,EGFR signaling
CVCL_A385,HSC-39,AT13148,1.535883,digestive_system,stomach,PI3K/MTOR signaling
CVCL_3007,KYM-1,Irinotecan,0.221514,soft_tissue,rhabdomyosarcoma,DNA replication
CVCL_1055,A-427,GSK1904529A,3.080267,lung_NSCLC,lung_NSCLC_not specified,IGF1R signaling
CVCL_X487,EMC-BAC-2,Tamoxifen,3.707726,lung_NSCLC,lung_NSCLC_adenocarcinoma,Hormone-related
CVCL_1665,RPMI-6666,RVX-208,3.709292,lymphoma,Hodgkin_lymphoma,Chromatin other
CVCL_1773,TK-10,GSK2606414,5.4672730000000005,kidney,kidney,Metabolism
CVCL_A536,NCI-H2461,ERK_2440,3.479534,unknown,unknown,ERK MAPK signaling
CVCL_T023,CS-1 [Human chondrosarcoma],MN-64,5.998814,bone,bone_other,WNT signaling
CVCL_1569,NCI-H526,Alisertib,-1.600663,lung_SCLC,lung_small_cell_carcinoma,Mitosis
CVCL_1073,ATN-1,PRIMA-1MET,2.870275,leukemia,lymphoblastic_T_cell_leukaemia,p53 pathway
CVCL_1064,A4/Fukuda,VX-11e,-2.034809,lymphoma,B_cell_lymphoma,ERK MAPK signaling
CVCL_0359,J82,LJI308,5.934818,urogenital_system,Bladder,PI3K/MTOR signaling
CVCL_1050,769-P,Staurosporine,-4.749378,kidney,kidney,RTK signaling
CVCL_1242,HAL-01,OF-1,2.779232,leukemia,lymphoblastic_leukemia,Chromatin histone acetylation
CVCL_1186,EB2,Gefitinib,2.715653,lymphoma,Burkitt_lymphoma,EGFR signaling
CVCL_1635,Panc 03.27,Fulvestrant,3.762426,pancreas,pancreas,Hormone-related
CVCL_1649,RD,RVX-208,4.824051,soft_tissue,rhabdomyosarcoma,Chromatin other
CVCL_1593,NCI-H835,Afuresertib,0.4892149999999998,lung_NSCLC,lung_NSCLC_carcinoid,PI3K/MTOR signaling
CVCL_1279,HGC-27,AZD1208,4.83219,digestive_system,stomach,"Other, kinases"
CVCL_1183,DU4475,Irinotecan,0.378969,breast,breast,DNA replication
CVCL_0618,MDA-MB-157,LCL161,5.0108120000000005,breast,breast,Apoptosis regulation
CVCL_1397,MC/CAR,Ipatasertib,3.1253040000000003,myeloma,haematopoietic_neoplasm other,PI3K/MTOR signaling
CVCL_1240,H9,VE-822,1.672503,lymphoma,lymphoid_neoplasm other,Genome integrity
CVCL_1483,NCI-H1650,AZ960,4.0901510000000005,lung_NSCLC,lung_NSCLC_adenocarcinoma,"Other, kinases"
CVCL_0167,SK-N-BE(2)-M17,Crizotinib,3.704234,neuroblastoma,neuroblastoma,RTK signaling
CVCL_0035,PC-3,OF-1,6.14923,urogenital_system,prostate,Chromatin histone acetylation
CVCL_1806,AMO1,Nilotinib,1.598378,myeloma,haematopoietic_neoplasm other,ABL signaling
CVCL_0555,T84,Obatoclax Mesylate,1.144506,large_intestine,large_intestine,Apoptosis regulation
CVCL_1525,NCI-H209,Navitoclax,-1.3007959999999998,lung_SCLC,lung_small_cell_carcinoma,Apoptosis regulation
CVCL_1695,SiMa,Bortezomib,-5.430561,neuroblastoma,neuroblastoma,Protein stability and degradation
CVCL_3119,P32/ISH,Dabrafenib,2.3578650000000003,lymphoma,Burkitt_lymphoma,ERK MAPK signaling
CVCL_1406,MFE-296,MK-8776,1.704248,urogenital_system,endometrium,Cell cycle
CVCL_1845,PaTu 8902,LY2109761,6.104248999999999,pancreas,pancreas,Other
CVCL_1234,GOTO,Wee1 Inhibitor,0.781425,neuroblastoma,neuroblastoma,Cell cycle
CVCL_0237,Capan-1,Eg5_9814,-1.442176,pancreas,pancreas,Other
CVCL_1624,ONS-76,GDC0810,5.326988,nervous_system,medulloblastoma,Hormone-related
CVCL_1254,HCC1500,Entinostat,0.50449,breast,breast,Chromatin histone acetylation
CVCL_1782,UACC-893,Temozolomide,6.766567,breast,breast,DNA replication
CVCL_0077,SNU-398,Leflunomide,4.381125,digestive_system,liver,DNA replication
CVCL_0041,Rh30,GSK1904529A,3.334185,soft_tissue,rhabdomyosarcoma,IGF1R signaling
CVCL_1591,NCI-H82,Sepantronium bromide,-4.657916999999999,lung_SCLC,lung_small_cell_carcinoma,Apoptosis regulation
CVCL_U994,NCI-H2722,PCI-34051,6.823092,unknown,unknown,Chromatin histone acetylation
CVCL_1245,HCC1143,AZD4547,3.896811,breast,breast,RTK signaling
CVCL_0326,Hep 3B2.1-7,PLX-4720,2.800132,unknown,unknown,ERK MAPK signaling
CVCL_1220,G-361,YK-4-279,3.767376,skin,melanoma,Other
CVCL_1525,NCI-H209,Acetalax,5.185432,lung_SCLC,lung_small_cell_carcinoma,Unclassified
CVCL_0471,OE33,Olaparib,4.589830999999999,aero_dig_tract,oesophagus,Genome integrity
CVCL_0077,SNU-398,AZD3759,3.253318,digestive_system,liver,EGFR signaling
CVCL_1614,OAW28,BIBR-1532,5.466767,urogenital_system,ovary,Genome integrity
CVCL_1329,KLE,Zoledronate,5.141857,urogenital_system,endometrium,Unclassified
CVCL_1049,647V,Venetoclax,1.53108,urogenital_system,Bladder,Apoptosis regulation
CVCL_1644,PSN1,Sinularin,4.618374,pancreas,pancreas,Unclassified
CVCL_3881,SU.86.86,CZC24832,6.77137,pancreas,pancreas,PI3K/MTOR signaling
CVCL_2520,HT115,Staurosporine,-3.4996410000000004,large_intestine,large_intestine,RTK signaling
CVCL_1222,GA-10,Entinostat,-0.0551999999999999,lymphoma,Burkitt_lymphoma,Chromatin histone acetylation
CVCL_1710,SNU-C2B,AZD8055,3.493561,large_intestine,large_intestine,PI3K/MTOR signaling
CVCL_1430,MSTO-211H,GSK2606414,4.492864,lung,mesothelioma,Metabolism
CVCL_1107,CAL-27,SCH772984,1.839782,aero_dig_tract,head and neck,ERK MAPK signaling
CVCL_1197,EPLC-272H,Sepantronium bromide,-3.100009,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,Apoptosis regulation
CVCL_1221,G-402,Niraparib,2.7284,soft_tissue,soft_tissue_other,Genome integrity
CVCL_1689,SF268,Luminespib,-0.256663,nervous_system,glioma,Protein stability and degradation
CVCL_1216,EW-3,5-Fluorouracil,2.910484,bone,ewings_sarcoma,Other
CVCL_1730,SW872,AZD1332,5.4202010000000005,soft_tissue,soft_tissue_other,RTK signaling
CVCL_2096,L-1236,BDP-00009066,1.490392,lymphoma,Hodgkin_lymphoma,Cytoskeleton
CVCL_1242,HAL-01,Picolinici-acid,4.424975,leukemia,lymphoblastic_leukemia,Other
CVCL_1515,NCI-H2023,Cediranib,2.41118,lung_NSCLC,lung_NSCLC_adenocarcinoma,RTK signaling
CVCL_1177,DMS 53,KRAS (G12C) Inhibitor-12,5.248169,lung_SCLC,lung_small_cell_carcinoma,ERK MAPK signaling
CVCL_2956,HuH-1,Docetaxel,-2.265273893786241,digestive_system,liver,Mitosis
CVCL_1700,SK-N-AS,Teniposide,0.449777,neuroblastoma,neuroblastoma,DNA replication
CVCL_2218,TT2609-C02,Carmustine,8.583053999999999,thyroid,thyroid,DNA replication
CVCL_0399,LoVo,Daporinad,-5.420707,large_intestine,large_intestine,Metabolism
CVCL_0291,HCT 116,Alisertib,0.6382770000000001,large_intestine,large_intestine,Mitosis
CVCL_1638,Panc 08.13,Crizotinib,5.011115,pancreas,pancreas,RTK signaling
CVCL_3082,NUGC-4,IAP_5620,6.808798,digestive_system,stomach,Other
CVCL_1978,CL-11,LJI308,5.567888,large_intestine,large_intestine,PI3K/MTOR signaling
CVCL_0153,B-CPAP,Irinotecan,2.653025,unknown,unknown,DNA replication
CVCL_6472,WM1552C,Ibrutinib,5.332929,skin,melanoma,"Other, kinases"
CVCL_1430,MSTO-211H,ERK_2440,2.274421,lung,mesothelioma,ERK MAPK signaling
CVCL_0334,Hs 766T,BIBR-1532,6.649535,unknown,unknown,Genome integrity
CVCL_1304,IGROV-1,GSK2578215A,5.582477,urogenital_system,ovary,"Other, kinases"
CVCL_0012,LP-1,IGF1R_3801,4.915312,myeloma,myeloma,IGF1R signaling
CVCL_1735,SU-DHL-5,Sorafenib,1.321996,lymphoma,B_cell_lymphoma,"Other, kinases"
CVCL_0623,MDA-MB-436,BIBR-1532,5.279202,breast,breast,Genome integrity
CVCL_1902,WSU-DLCL2,Nilotinib,1.670646,lymphoma,B_cell_lymphoma,ABL signaling
CVCL_1285,HOP-62,LGK974,4.631648,lung_NSCLC,lung_NSCLC_adenocarcinoma,WNT signaling
CVCL_2218,TT2609-C02,BPD-00008900,6.225251,thyroid,thyroid,Other
CVCL_0633,U-118MG,JAK_8517,2.736903,nervous_system,glioma,"Other, kinases"
CVCL_1238,H-EMC-SS,ABT737,3.990217,bone,chondrosarcoma,Apoptosis regulation
CVCL_1716,SW1271,AZD5582,1.10447,lung_SCLC,lung_small_cell_carcinoma,Apoptosis regulation
CVCL_2096,L-1236,MK-8776,1.201211,lymphoma,Hodgkin_lymphoma,Cell cycle
CVCL_0553,T-47D,Vinorelbine,-2.224932,breast,breast,Mitosis
CVCL_1808,CAL-29,Savolitinib,2.0129650000000003,urogenital_system,Bladder,RTK signaling
CVCL_0001,HEL,Ibrutinib,3.72824,leukemia,acute_myeloid_leukaemia,"Other, kinases"
CVCL_1512,NCI-H1993,Staurosporine,-3.570027,lung_NSCLC,lung_NSCLC_adenocarcinoma,RTK signaling
CVCL_1569,NCI-H526,AZD1208,4.097375,lung_SCLC,lung_small_cell_carcinoma,"Other, kinases"
CVCL_2319,BT-483,BIBR-1532,7.215289,breast,breast,Genome integrity
CVCL_1270,HCC70,Fludarabine,5.302137,breast,breast,Unclassified
CVCL_2091,KCL-22,ML323,3.599732,leukemia,chronic_myeloid_leukaemia,Protein stability and degradation
CVCL_1737,TC-YIK,IGF1R_3801,-1.277379,urogenital_system,cervix,IGF1R signaling
CVCL_1209,EW-11,JAK_8517,3.187616,bone,ewings_sarcoma,"Other, kinases"
CVCL_1254,HCC1500,NU7441,2.808079,breast,breast,Genome integrity
CVCL_1654,RERF-LC-KJ,AZD3759,1.609061,lung_NSCLC,lung_NSCLC_adenocarcinoma,EGFR signaling
CVCL_1150,CTV-1,Tamoxifen,2.635266,leukemia,acute_myeloid_leukaemia,Hormone-related
CVCL_2209,SUP-M2,AZD7762,-1.788353,lymphoma,anaplastic_large_cell_lymphoma,Cell cycle
CVCL_2035,ESO-26,CDK9_5576,-1.277216,aero_dig_tract,oesophagus,Cell cycle
CVCL_1725,SW626,Epirubicin,1.063229,urogenital_system,ovary,DNA replication
CVCL_0065,Jurkat,AZD3759,2.058917,leukemia,T_cell_leukemia,EGFR signaling
CVCL_1613,NY,Mitoxantrone,-0.939278,bone,osteosarcoma,DNA replication
CVCL_1334,KMS-12-BM,Elephantin,1.894857,myeloma,myeloma,Unclassified
CVCL_A533,NCI-H2373,Irinotecan,2.156324,unknown,unknown,DNA replication
CVCL_1730,SW872,AZD1208,6.146934,soft_tissue,soft_tissue_other,"Other, kinases"
CVCL_1724,SW48,MG-132,-1.817946,large_intestine,large_intestine,Protein stability and degradation
CVCL_1209,EW-11,ABT737,0.7274119999999998,bone,ewings_sarcoma,Apoptosis regulation
CVCL_1350,KYSE-270,AZD1208,5.421737,aero_dig_tract,oesophagus,"Other, kinases"
CVCL_1456,NCI-H1155,WEHI-539,3.5047080000000004,lung_NSCLC,lung_NSCLC_large cell,Apoptosis regulation
CVCL_0153,B-CPAP,ML323,6.23872,unknown,unknown,Protein stability and degradation
CVCL_1218,FaDu,Erlotinib,0.8038050000000001,aero_dig_tract,head and neck,EGFR signaling
CVCL_1188,ECC10,PRIMA-1MET,4.048988,digestive_system,stomach,p53 pathway
CVCL_1568,NCI-H524,Vinorelbine,-5.742401,lung_SCLC,lung_small_cell_carcinoma,Mitosis
CVCL_1197,EPLC-272H,AZD6738,0.06457,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,Genome integrity
CVCL_1122,CHL-1,GSK1904529A,3.825329,skin,melanoma,IGF1R signaling
CVCL_1167,Daoy,Dasatinib,1.429185,nervous_system,medulloblastoma,"Other, kinases"
CVCL_1621,OCUB-M,Pictilisib,-0.305221,breast,breast,PI3K/MTOR signaling
CVCL_1243,HC-1,JAK_8517,3.724728,leukemia,hairy_cell_leukaemia,"Other, kinases"
CVCL_1085,BHT-101,PLX-4720,2.160128,thyroid,thyroid,ERK MAPK signaling
CVCL_0077,SNU-398,AZ6102,2.595054,digestive_system,liver,WNT signaling
CVCL_1535,NCI-H2170,LJI308,4.448359,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,PI3K/MTOR signaling
CVCL_1656,RERF-LC-Sq1,Mirin,4.950784,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,Genome integrity
CVCL_1557,NCI-H322M,Elephantin,4.865875,lung_NSCLC,lung_NSCLC_adenocarcinoma,Unclassified
CVCL_1704,SKG-IIIa,Obatoclax Mesylate,2.581992,urogenital_system,cervix,Apoptosis regulation
CVCL_0426,MG-63,AZD1208,5.4909870000000005,bone,osteosarcoma,"Other, kinases"
CVCL_0397,LS180,Leflunomide,5.523075,large_intestine,large_intestine,DNA replication
CVCL_1100,Ca Ski,Oxaliplatin,5.885045664223579,urogenital_system,cervix,DNA replication
CVCL_1261,HCC2157,GSK269962A,3.446511,breast,breast,Cytoskeleton
CVCL_1418,ML-2,Crizotinib,2.541743,leukemia,acute_myeloid_leukaemia,RTK signaling
CVCL_0542,SW13,GDC0810,4.388657,kidney,adrenal_gland,Hormone-related
CVCL_0152,AsPC-1,VE821,5.737078,pancreas,pancreas,Genome integrity
CVCL_0030,HeLa,MK-1775,-0.165528,urogenital_system,cervix,Cell cycle
CVCL_1200,ES4,Dihydrorotenone,1.404926,bone,ewings_sarcoma,Unclassified
CVCL_1196,EM-2,Gemcitabine,-3.079027,leukemia,chronic_myeloid_leukaemia,DNA replication
CVCL_1308,IST-MEL1,UMI-77,0.691191,skin,melanoma,Apoptosis regulation
CVCL_1649,RD,WEHI-539,3.706521,soft_tissue,rhabdomyosarcoma,Apoptosis regulation
CVCL_ZA06,WT2-iPS,Vincristine,-0.487369,skin,melanoma,Mitosis
CVCL_1428,MRK-nu-1,NU7441,1.171963,breast,breast,Genome integrity
CVCL_1718,SW1463,Staurosporine,-1.015502,large_intestine,large_intestine,RTK signaling
CVCL_1716,SW1271,BDP-00009066,2.025541,lung_SCLC,lung_small_cell_carcinoma,Cytoskeleton
CVCL_0167,SK-N-BE(2)-M17,ERK_6604,2.112447,neuroblastoma,neuroblastoma,ERK MAPK signaling
CVCL_1770,TGBC24TKB,Picolinici-acid,5.575126999999999,digestive_system,biliary_tract,Other
CVCL_1077,BB49-HNC,MK-1775,-0.398234,aero_dig_tract,head and neck,Cell cycle
CVCL_1720,SW1573,Teniposide,1.532836,lung_NSCLC,lung_NSCLC_adenocarcinoma,DNA replication
CVCL_1689,SF268,SCH772984,3.308952,nervous_system,glioma,ERK MAPK signaling
CVCL_1781,UACC-812,Savolitinib,4.282613,breast,breast,RTK signaling
CVCL_1902,WSU-DLCL2,Cytarabine,-0.856243,lymphoma,B_cell_lymphoma,Other
CVCL_0548,SaOS-2,I-BRD9,4.387835,bone,osteosarcoma,Chromatin other
CVCL_1443,SJNB-13,ML323,3.926968,neuroblastoma,neuroblastoma,Protein stability and degradation
CVCL_1073,ATN-1,Teniposide,-2.996352,leukemia,lymphoblastic_T_cell_leukaemia,DNA replication
CVCL_1329,KLE,PRT062607,3.991738,urogenital_system,endometrium,"Other, kinases"
CVCL_1177,DMS 53,Wee1 Inhibitor,3.24819,lung_SCLC,lung_small_cell_carcinoma,Cell cycle
CVCL_1297,HuO-3N1,AT13148,3.171186,bone,osteosarcoma,PI3K/MTOR signaling
CVCL_1295,HTC-C3,Staurosporine,-3.680502,thyroid,thyroid,RTK signaling
CVCL_1284,HO-1-N-1,Eg5_9814,-4.619971,aero_dig_tract,head and neck,Other
CVCL_1238,H-EMC-SS,WZ4003,4.449086,bone,chondrosarcoma,"Other, kinases"
CVCL_1721,SW1710,Navitoclax,2.61765,urogenital_system,Bladder,Apoptosis regulation
CVCL_2412,COR-L311,Ulixertinib,3.236735379612166,lung_SCLC,lung_small_cell_carcinoma,ERK MAPK signaling
CVCL_1069,ALL-PO,WZ4003,1.921299,leukemia,lymphoblastic_leukemia,"Other, kinases"
CVCL_2588,MDST8,Taselisib,2.178184,large_intestine,large_intestine,PI3K/MTOR signaling
CVCL_1725,SW626,Sapitinib,5.752084,urogenital_system,ovary,EGFR signaling
CVCL_1390,Lu-139,WZ4003,1.994761,lung_SCLC,lung_small_cell_carcinoma,"Other, kinases"
CVCL_1409,MHH-CALL-2,Vorinostat,-0.173759,leukemia,B_cell_leukemia,Chromatin histone acetylation
CVCL_1072,ARH-77,GSK1904529A,3.252213,myeloma,myeloma,IGF1R signaling
CVCL_1232,GI-ME-N,Telomerase Inhibitor IX,0.902898,neuroblastoma,neuroblastoma,Genome integrity
CVCL_U998,NCI-H2804,TAF1_5496,4.812558999999999,unknown,unknown,Other
CVCL_1138,COR-L105,Entospletinib,3.122783,lung_NSCLC,lung_NSCLC_adenocarcinoma,"Other, kinases"
CVCL_1484,NCI-H1651,Nutlin-3a (-),5.219797,lung_NSCLC,lung_NSCLC_adenocarcinoma,p53 pathway
CVCL_1287,HSC-2,ERK_2440,2.5566560000000003,aero_dig_tract,head and neck,ERK MAPK signaling
CVCL_2060,HCC44,Cediranib,1.515716,lung_NSCLC,lung_NSCLC_adenocarcinoma,RTK signaling
CVCL_A570,NCI-H513,WZ4003,6.481952,unknown,unknown,"Other, kinases"
CVCL_1100,Ca Ski,Olaparib,4.085984,urogenital_system,cervix,Genome integrity
CVCL_2412,COR-L311,Vincristine,-2.197665,lung_SCLC,lung_small_cell_carcinoma,Mitosis
CVCL_1056,A-498,Oxaliplatin,5.753157312956972,kidney,kidney,DNA replication
CVCL_1424,MOLT-16,GNE-317,-0.3323799999999999,leukemia,lymphoblastic_T_cell_leukaemia,PI3K/MTOR signaling
CVCL_X487,EMC-BAC-2,MK-2206,3.155576,lung_NSCLC,lung_NSCLC_adenocarcinoma,PI3K/MTOR signaling
CVCL_0366,SNU-423,I-BRD9,4.392078,digestive_system,liver,Chromatin other
CVCL_2661,OE21,I-BET-762,2.6636580000000003,aero_dig_tract,oesophagus,Chromatin other
CVCL_1825,KYAE-1,MK-8776,3.94078,aero_dig_tract,oesophagus,Cell cycle
CVCL_1725,SW626,Gallibiscoquinazole,4.098117,urogenital_system,ovary,Unclassified
CVCL_1557,NCI-H322M,Afuresertib,1.999954,lung_NSCLC,lung_NSCLC_adenocarcinoma,PI3K/MTOR signaling
CVCL_3216,TK [Human B-cell lymphoma],Uprosertib,4.2107010831964775,lymphoma,B_cell_lymphoma,PI3K/MTOR signaling
CVCL_1300,HuP-T4,Oxaliplatin,5.937122898788823,pancreas,pancreas,DNA replication
CVCL_1488,NCI-H1693,Entospletinib,6.800665,lung_NSCLC,lung_NSCLC_adenocarcinoma,"Other, kinases"
CVCL_1091,BPH-1,GDC0810,5.065236,urogenital_system,prostate,Hormone-related
CVCL_2075,IGR-37,Foretinib,1.082454,skin,melanoma,RTK signaling
CVCL_1064,A4/Fukuda,Mitoxantrone,-2.059323,lymphoma,B_cell_lymphoma,DNA replication
CVCL_1209,EW-11,Dihydrorotenone,0.867907,bone,ewings_sarcoma,Unclassified
CVCL_1213,EW-18,Zoledronate,2.584943,bone,ewings_sarcoma,Unclassified
CVCL_1125,CHP-212,AZD3759,3.255248,neuroblastoma,neuroblastoma,EGFR signaling
CVCL_1784,UMC-11,PRT062607,3.697038,lung_NSCLC,lung_NSCLC_carcinoid,"Other, kinases"
CVCL_1326,Karpas-45,TAF1_5496,2.041787,leukemia,lymphoblastic_leukemia,Other
CVCL_0098,SKM-1,Dihydrorotenone,0.494312,leukemia,haematopoietic_neoplasm other,Unclassified
CVCL_1568,NCI-H524,Foretinib,-0.4573189999999999,lung_SCLC,lung_small_cell_carcinoma,RTK signaling
CVCL_1773,TK-10,Osimertinib,1.511044,kidney,kidney,EGFR signaling
CVCL_1714,SUP-T1,KRAS (G12C) Inhibitor-12,3.105269,leukemia,lymphoblastic_T_cell_leukaemia,ERK MAPK signaling
CVCL_0320,HT-29,BMS-345541,2.592184,large_intestine,large_intestine,Other
CVCL_1188,ECC10,Cediranib,1.447172,digestive_system,stomach,RTK signaling
CVCL_1219,FTC-133,PAK_5339,2.85432,thyroid,thyroid,Cytoskeleton
CVCL_1426,Mono-Mac-6,WEHI-539,1.423979,leukemia,acute_myeloid_leukaemia,Apoptosis regulation
CVCL_1581,NCI-H716,Nutlin-3a (-),5.104476,large_intestine,large_intestine,p53 pathway
CVCL_1883,RC-K8,Sabutoclax,-1.253213,lymphoma,B_cell_lymphoma,Apoptosis regulation
CVCL_0008,Daudi,Dabrafenib,2.276539,lymphoma,Burkitt_lymphoma,ERK MAPK signaling
CVCL_GP63,U-87MG Uppsala,Ulixertinib,3.116687142855821,nervous_system,glioma,ERK MAPK signaling
CVCL_1196,EM-2,Sorafenib,0.901136,leukemia,chronic_myeloid_leukaemia,"Other, kinases"
CVCL_0527,SK-MEL-5,Zoledronate,4.353713,skin,melanoma,Unclassified
CVCL_1505,NCI-H1915,I-BET-762,3.026355,lung_NSCLC,lung_NSCLC_large cell,Chromatin other
CVCL_1346,KY821,Nilotinib,1.180961,leukemia,leukemia,ABL signaling
CVCL_3775,PWR-1E,IAP_5620,4.556508999999999,urogenital_system,prostate,Other
CVCL_0425,MEG-01,Nutlin-3a (-),3.4884699999999995,leukemia,chronic_myeloid_leukaemia,p53 pathway
CVCL_1204,ES8,Eg5_9814,-5.062011,bone,ewings_sarcoma,Other
CVCL_1725,SW626,PFI3,5.523129,urogenital_system,ovary,Chromatin other
CVCL_1129,COLO 678,VE821,7.612308,large_intestine,large_intestine,Genome integrity
CVCL_0134,A2780,GSK2578215A,3.981362,urogenital_system,ovary,"Other, kinases"
CVCL_3156,RKN,Bortezomib,-2.462992,urogenital_system,ovary,Protein stability and degradation
CVCL_1197,EPLC-272H,Palbociclib,4.556678,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,Cell cycle
CVCL_1247,HCC1187,I-BET-762,5.335072,breast,breast,Chromatin other
CVCL_1239,H4,RVX-208,3.369879,nervous_system,glioma,Chromatin other
CVCL_1050,769-P,Camptothecin,-2.139694,kidney,kidney,DNA replication
CVCL_1287,HSC-2,I-BET-762,2.046179,aero_dig_tract,head and neck,Chromatin other
CVCL_1074,AU565,AZD8186,1.902246,breast,breast,PI3K/MTOR signaling
CVCL_0258,EoL-1,MK-2206,1.713827,leukemia,haematopoietic_neoplasm other,PI3K/MTOR signaling
CVCL_1866,KOPN-8,IRAK4_4710,4.805398,leukemia,B_cell_leukemia,"Other, kinases"
CVCL_0532,SK-OV-3,UMI-77,4.523396,urogenital_system,ovary,Apoptosis regulation
CVCL_1073,ATN-1,AZD8186,2.066438,leukemia,lymphoblastic_T_cell_leukaemia,PI3K/MTOR signaling
CVCL_1485,NCI-H1666,Podophyllotoxin bromide,0.940639,lung_NSCLC,lung_NSCLC_adenocarcinoma,Unclassified
CVCL_0064,MV4-11,JAK_8517,-0.3870989999999999,leukemia,leukemia,"Other, kinases"
CVCL_1219,FTC-133,MK-2206,4.262271,thyroid,thyroid,PI3K/MTOR signaling
CVCL_1158,D-392MG,LCL161,5.177073,nervous_system,glioma,Apoptosis regulation
CVCL_1614,OAW28,Nilotinib,5.068694,urogenital_system,ovary,ABL signaling
CVCL_0092,NALM-6,Vincristine,-6.070777,leukemia,B_cell_leukemia,Mitosis
CVCL_5098,SNU-81,AZD4547,3.504398,large_intestine,large_intestine,RTK signaling
CVCL_1155,D283 Med,PFI3,3.3547550000000004,nervous_system,medulloblastoma,Chromatin other
CVCL_1286,HOP-92,Alisertib,3.859756,lung_NSCLC,lung_NSCLC_large cell,Mitosis
CVCL_1075,BALL-1,MG-132,-2.699516,leukemia,B_cell_leukemia,Protein stability and degradation
CVCL_6831,NCI-H3255,Dactinomycin,-1.3975799999999998,lung_NSCLC,lung_NSCLC_adenocarcinoma,Other
CVCL_1122,CHL-1,AZD4547,3.353299,skin,melanoma,RTK signaling
CVCL_2086,JURL-MK1,LJI308,3.037637,leukemia,chronic_myeloid_leukaemia,PI3K/MTOR signaling
CVCL_3337,TE-4,BMS-536924,3.738792,aero_dig_tract,oesophagus,IGF1R signaling
CVCL_1245,HCC1143,AGI-6780,5.7771930000000005,breast,breast,Metabolism
CVCL_0153,B-CPAP,ERK_6604,2.29747,unknown,unknown,ERK MAPK signaling
CVCL_1374,LC4-1,YK-4-279,0.927013,leukemia,lymphoblastic_leukemia,Other
CVCL_0179,BT-474,Camptothecin,3.556764,breast,breast,DNA replication
CVCL_1448,NB69,AZD5363,2.428626,neuroblastoma,neuroblastoma,"Other, kinases"
CVCL_2961,IM95,Alisertib,0.7570939999999998,digestive_system,stomach,Mitosis
CVCL_0371,KATO III,Elephantin,3.4304339999999995,digestive_system,stomach,Unclassified
